"country","year","tbi","pro_basicwater","pro_safewater","pro_basicsanitation","pro_safesanitation","hdi","region"
"Sri Lanka",2008,66,"85.154847451454003","45.9049564408666","83.2373247029462","83.2373247029462",0.719,"South-East Asia"
"Sri Lanka",2009,66,"85.443942941036994","46.0946421908046","84.0611568261912","84.0611568261912",0.711,"South-East Asia"
"Sri Lanka",2010,66,"85.732921426934396","46.2838727827629","84.8883738090123","84.8883738090123",0.735,"South-East Asia"
"Sri Lanka",2011,66,"86.022042002848707","46.473670278824","85.7189721476393","85.7189721476393",0.741,"South-East Asia"
"Sri Lanka",2012,66,"86.311182637650404","46.6635284571006","86.5529633528261","86.5529633528261",0.747,"South-East Asia"
"Sri Lanka",2013,66,"86.6023981319846","46.8622799469941","87.3903117492911","87.3903117492911",0.752,"South-East Asia"
"Sri Lanka",2014,65,"86.8957412152415","47.0706000017364","88.2310734180326","88.2310734180326",0.757,"South-East Asia"
"Sri Lanka",2015,65,"87.191132790321106","47.2886463544296","89.0752990733061","89.0752990733061",0.76,"South-East Asia"
"Sri Lanka",2016,65,"87.488390960049898","47.516056893462","89.9230512319667","89.9230512319667",0.765,"South-East Asia"
"Sri Lanka",2017,64,"87.787552718146102","47.7535126946425","90.7743730027284","90.7743730027284",0.77,"South-East Asia"
"Sri Lanka",2018,64,"88.088656398743495","48.0017088515674","91.6293176553116","91.6293176553116",0.774,"South-East Asia"
"Sri Lanka",2019,64,"88.391408507483206","47.8252897781829","92.487940769035","92.487940769035",0.775,"South-East Asia"
"Sri Lanka",2020,63,"88.695954308126502","47.5914243025232","93.350290136483","93.350290136483",0.777,"South-East Asia"
"Tanzania",2000,503,"28.666421764461301","1.43044680120711","6.4545572257458","6.4545572257458",0.396,"Africa"
"Tanzania",2001,506,"30.0731838916507","1.47342192224391","7.66547439187183","7.66547439187183",0.404,"Africa"
"Tanzania",2002,509,"31.479751268823701","1.51735620150323","8.88565368804983","8.88565368804983",0.414,"Africa"
"Tanzania",2003,510,"32.983278914624002","1.57507095896928","10.1362371194278","10.1362371194278",0.425,"Africa"
"Tanzania",2004,510,"34.482181003399099","2.27790955498345","11.3353000997634","11.3353000997634",0.435,"Africa"
"Tanzania",2005,510,"35.9811337940546","3.03221320781846","12.5338225447733","12.5338225447733",0.445,"Africa"
"Tanzania",2006,504,"37.479992790134197","3.84023410327136","13.7317612866965","13.7317612866965",0.455,"Africa"
"Tanzania",2007,492,"38.9776269528138","5.47457369665052","14.9287973517559","14.9287973517559",0.464,"Africa"
"Tanzania",2008,474,"40.474318425797598","7.01043437530185","16.1250365499333","16.1250365499333",0.472,"Africa"
"Tanzania",2009,452,"41.967536016703797","7.48366641360727","17.3196247396948","17.3196247396948",0.482,"Africa"
"Tanzania",2010,426,"43.458443210343702","7.75774251222285","18.5129732606357","18.5129732606357",0.493,"Africa"
"Tanzania",2011,401,"44.944995268675001","8.03601984492205","19.7043086556293","19.7043086556293",0.498,"Africa"
"Tanzania",2012,378,"46.427378611021602","8.31895877725213","20.8937174720611","20.8937174720611",0.501,"Africa"
"Tanzania",2013,336,"47.903614653965903","8.60599303483947","22.0803159001061","22.0803159001061",0.504,"Africa"
"Tanzania",2014,327,"49.371837568079599","8.89653747874422","23.2631070043176","23.2631070043176",0.506,"Africa"
"Tanzania",2015,306,"50.831470119237501","9.19061761742038","24.4416443149061","24.4416443149061",0.507,"Africa"
"Tanzania",2016,287,"52.281170229812197","9.48783390188552","25.6150210066189","25.6150210066189",0.509,"Africa"
"Tanzania",2017,269,"53.720796408846603","9.78841743740126","26.7829708869529","26.7829708869529",0.517,"Africa"
"Tanzania",2018,253,"55.149433879629399","10.092173476307","27.9447655542304","27.9447655542304",0.525,"Africa"
"Tanzania",2019,237,"56.5658481263889","10.3986792496063","29.099388976813","29.099388976813",0.533,"Africa"
"Tanzania",2020,222,"57.9702655871505","10.7083821320859","30.246799713062","30.246799713062",0.535,"Africa"
"Togo",2000,52,"45.437203696057303","7.44596842465642","9.60294075298278","9.60294075298278",0.436,"Africa"
"Togo",2001,53,"46.698035673752699","7.56511196674744","9.885647726804","9.885647726804",0.439,"Africa"
"Togo",2002,56,"47.950164515720502","7.68563842022978","10.17042045101","10.17042045101",0.443,"Africa"
"Togo",2003,60,"49.192934022604099","7.80732407835564","10.4570598974873","10.4570598974873",0.449,"Africa"
"Togo",2004,66,"50.4262466400398","7.93017508647132","10.7455796253713","10.7455796253713",0.448,"Africa"
"Togo",2005,71,"51.649513735888902","8.05396654706982","11.1773052397302","11.1773052397302",0.446,"Africa"
"Togo",2006,74,"52.863144055487197","8.17893108732728","11.6195512765709","11.6195512765709",0.452,"Africa"
"Togo",2007,77,"54.067038952203099","8.30507454514135","12.0722256956924","12.0722256956924",0.445,"Africa"
"Togo",2008,78,"55.261547562964402","8.43263063930142","12.5354529601089","12.5354529601089",0.452,"Africa"
"Togo",2009,77,"56.444773574585298","8.56068225190269","13.0082555482649","13.0082555482649",0.46,"Africa"
"Togo",2010,76,"57.618438906145002","8.69015617114663","13.4914168494847","13.4914168494847",0.469,"Africa"
"Togo",2011,73,"58.790723004694698","13.0996918887012","13.9893165783066","13.9893165783066",0.483,"Africa"
"Togo",2012,69,"59.957138704413801","15.1638362286742","14.4998960284454","14.4998960284454",0.487,"Africa"
"Togo",2013,64,"61.111673443754697","15.6048440091922","15.0199254601717","15.0199254601717",0.495,"Africa"
"Togo",2014,58,"62.255056843987802","16.0505729222898","15.5497416677127","15.5497416677127",0.502,"Africa"
"Togo",2015,52,"63.387189598943301","16.5010926705837","16.0892338025687","16.0892338025687",0.51,"Africa"
"Togo",2016,46,"64.5093974540071","16.9574573062902","16.6392024008154","16.6392024008154",0.515,"Africa"
"Togo",2017,41,"65.621092990891597","17.4195283838883","17.1993119030218","17.1993119030218",0.522,"Africa"
"Togo",2018,38,"66.722073072857398","17.8874097421064","17.7694527426618","17.7694527426618",0.528,"Africa"
"Togo",2019,37,"67.812129046760603","18.3612042228307","18.3495107376786","18.3495107376786",0.536,"Africa"
"Togo",2020,35,"68.891059214264104","18.8410171736911","18.9393705719577","18.9393705719577",0.54,"Africa"
"Uganda",2000,276,"26.416929928934099","2.29626287967983","16.3794946916106","16.3794946916106",0.392,"Africa"
"Uganda",2001,266,"27.691300983310601","2.73502526637303","16.5975952479298","16.5975952479298",0.402,"Africa"
"Uganda",2002,256,"28.9911541004358","3.27756273191477","16.8151542285613","16.8151542285613",0.414,"Africa"
"Uganda",2003,248,"30.315889274636099","3.84094963487299","17.0321532501804","17.0321532501804",0.427,"Africa"
"Uganda",2004,240,"31.6653580235931","4.42555644657335","17.2487008096089","17.2487008096089",0.441,"Africa"
"Uganda",2005,233,"33.0370258975585","5.03075868572717","17.4642525560946","17.4642525560946",0.451,"Africa"
"Uganda",2006,227,"34.432610367944903","5.65771078529133","17.6794433895241","17.6794433895241",0.463,"Africa"
"Uganda",2007,222,"35.850031986644403","6.30595297889216","17.893860360696","17.893860360696",0.473,"Africa"
"Uganda",2008,217,"37.289508767459402","6.97607811323751","18.107742128752","18.107742128752",0.481,"Africa"
"Uganda",2009,213,"38.749433782986699","7.66777301110629","18.3208073608516","18.3208073608516",0.491,"Africa"
"Uganda",2010,210,"40.229957437106002","8.38165836815415","18.5332942492702","18.5332942492702",0.5,"Africa"
"Uganda",2011,207,"41.7298870287119","9.1176342829255","18.7450509527494","18.7450509527494",0.504,"Africa"
"Uganda",2012,205,"43.248859103029403","9.87610130353659","18.9561823261431","18.9561823261431",0.504,"Africa"
"Uganda",2013,203,"44.784879236978597","10.6563688377055","19.1662858984987","19.1662858984987",0.511,"Africa"
"Uganda",2014,202,"46.3387388137212","11.459659449773","19.3758464383761","19.3758464383761",0.518,"Africa"
"Uganda",2015,202,"47.9088089711991","12.2855424930426","19.5845877472555","19.5845877472555",0.525,"Africa"
"Uganda",2016,201,"49.493530386138801","13.1335090736868","19.7922384779092","19.7922384779092",0.531,"Africa"
"Uganda",2017,201,"51.092116519405401","14.0036092022049","19.9987800028527","19.9987800028527",0.534,"Africa"
"Uganda",2018,200,"52.7030927273616","14.895237559752","20.2039464819127","20.2039464819127",0.539,"Africa"
"Uganda",2019,200,"54.3266872423468","15.809382175944","20.4080904532095","20.4080904532095",0.544,"Africa"
"Uganda",2020,199,"55.961103223252302","16.7450812444467","20.6108258720445","20.6108258720445",0.545,"Africa"
"Zimbabwe",2000,605,"71.869389183163705","29.1933272287899","44.5170080550134","44.5170080550134",0.426,"Africa"
"Zimbabwe",2001,617,"72.016047666362795","29.3447628566926","44.6327829539665","44.6327829539665",0.416,"Africa"
"Zimbabwe",2002,617,"71.706071585325603","29.4752630173317","44.8209725663783","44.8209725663783",0.427,"Africa"
"Zimbabwe",2003,617,"71.211017187745597","29.4471279520498","44.8625987631715","44.8625987631715",0.414,"Africa"
"Zimbabwe",2004,607,"70.687060937327402","29.3894113590863","44.8816899837811","44.8816899837811",0.419,"Africa"
"Zimbabwe",2005,588,"70.163108141547397","29.1944739448653","44.2555894230867","44.2555894230867",0.42,"Africa"
"Zimbabwe",2006,561,"69.638805105294793","28.9988812477773","43.631373965357","43.631373965357",0.422,"Africa"
"Zimbabwe",2007,527,"69.114546632090097","28.8030179712037","43.0093176557276","43.0093176557276",0.423,"Africa"
"Zimbabwe",2008,487,"68.5899709728087","28.6065152600215","42.3891758166248","42.3891758166248",0.42,"Africa"
"Zimbabwe",2009,450,"68.065481664520206","28.409765830147","41.7711991394054","41.7711991394054",0.454,"Africa"
"Zimbabwe",2010,416,"67.540711193777298","28.2123945008164","41.1551678278732","41.1551678278732",0.481,"Africa"
"Zimbabwe",2011,384,"67.016074233599994","28.0148002105616","40.5413106062604","40.5413106062604",0.502,"Africa"
"Zimbabwe",2012,355,"66.4911847039305","27.816599335063","39.9294247255203","39.9294247255203",0.522,"Africa"
"Zimbabwe",2013,304,"65.966473702644194","27.6182001665217","39.3197198966502","39.3197198966502",0.532,"Africa"
"Zimbabwe",2014,278,"65.454109588670306","27.431369291366","38.7170871077261","38.7170871077261",0.539,"Africa"
"Zimbabwe",2015,242,"64.954932210848895","27.2568176891054","38.1206481520606","38.1206481520606",0.544,"Africa"
"Zimbabwe",2016,233,"64.468960864921101","27.0944535609013","37.5291905738897","37.5291905738897",0.547,"Africa"
"Zimbabwe",2017,221,"63.996627309721802","26.9445884339127","36.9416742711943","36.9416742711943",0.552,"Africa"
"Zimbabwe",2018,210,"63.538773349687602","26.807938485019","36.3571601293685","36.3571601293685",0.564,"Africa"
"Zimbabwe",2019,199,"63.094953801909199","26.6839776541278","35.7743358079873","35.7743358079873",0.56,"Africa"
"Zimbabwe",2020,185,"62.666456110432399","26.5738460316127","35.1923618234591","35.1923618234591",0.554,"Africa"
