"country","year","tbi","pro_basicwater","pro_safewater","pro_basicsanitation","pro_safesanitation","hdi","region"
"Moldova",2010,116,"86.807397646256007","62.3519541224671","76.9677005639759","76.9677005639759",0.716,"Europe"
"Moldova",2011,119,"87.235530063661599","64.8276934667383","77.6159780889049","77.6159780889049",0.719,"Europe"
"Moldova",2012,124,"87.664184704387694","67.335689452346","78.2681510565517","78.2681510565517",0.722,"Europe"
"Moldova",2013,127,"88.093354128600396","69.8759820633143","78.9242178717652","78.9242178717652",0.726,"Europe"
"Moldova",2014,115,"88.523047782230407","72.4486241090461","79.5841919776636","79.5841919776636",0.749,"Europe"
"Moldova",2015,102,"88.951451801504405","72.7737317804146","80.2520181994655","80.2520181994655",0.749,"Europe"
"Moldova",2016,101,"89.3834604746081","73.105944709261","80.9273415761321","80.9273415761321",0.755,"Europe"
"Moldova",2017,95,"89.818389710917899","73.4444441363939","81.6091573416286","81.6091573416286",0.764,"Europe"
"Moldova",2018,86,"90.255975593296398","73.7892172048201","82.2969313505851","82.2969313505851",0.767,"Europe"
"Moldova",2019,80,"90.6956869576304","74.139722176232","82.9898264033017","82.9898264033017",0.773,"Europe"
"Moldova",2020,76,"91.137248701265506","74.4959377621607","83.6872723574643","83.6872723574643",0.765,"Europe"
"Mongolia",2000,428,"62.495361416916403","18.2558746064024","44.1796872523233","44.1796872523233",0.595,"Western Pacific"
"Mongolia",2001,428,"63.893099187662202","19.2154060889655","44.964576316648","44.964576316648",0.606,"Western Pacific"
"Mongolia",2002,428,"65.263188512753899","20.1966350593652","45.7307298595951","45.7307298595951",0.615,"Western Pacific"
"Mongolia",2003,428,"66.605254542588099","21.198539835855","46.4779605923644","46.4779605923644",0.629,"Western Pacific"
"Mongolia",2004,428,"67.918965306881404","22.2200837957128","47.9419219894717","47.9419219894717",0.646,"Western Pacific"
"Mongolia",2005,428,"69.201858302167807","23.2589073627538","49.4051503733462","49.4051503733462",0.658,"Western Pacific"
"Mongolia",2006,428,"70.456492269051495","24.3155537506641","50.8680989175166","50.8680989175166",0.669,"Western Pacific"
"Mongolia",2007,428,"71.682114535400402","25.3886337327289","52.3291930599635","52.3291930599635",0.68,"Western Pacific"
"Mongolia",2008,428,"72.879084320177697","26.4774145319583","53.7875711591003","53.7875711591003",0.69,"Western Pacific"
"Mongolia",2009,428,"74.044790354877193","27.5791085399557","55.2405369166261","55.2405369166261",0.694,"Western Pacific"
"Mongolia",2010,428,"75.182708706458399","28.6950318325097","56.6892307138482","56.6892307138482",0.7,"Western Pacific"
"Mongolia",2011,428,"76.019822680100305","29.6201552017969","57.962223135466","57.962223135466",0.71,"Western Pacific"
"Mongolia",2012,428,"76.697142023610397","30.4405847355056","59.1478903931974","59.1478903931974",0.72,"Western Pacific"
"Mongolia",2013,428,"77.373772910316504","31.2710632851545","60.3456671818311","60.3456671818311",0.73,"Western Pacific"
"Mongolia",2014,428,"78.049271274059194","32.1111890046251","61.555210784295","61.555210784295",0.735,"Western Pacific"
"Mongolia",2015,428,"78.724523949829802","32.9616503604042","62.7770012891177","62.7770012891177",0.739,"Western Pacific"
"Mongolia",2016,428,"79.399082317090901","33.8220542330642","64.0106918008604","64.0106918008604",0.741,"Western Pacific"
"Mongolia",2017,428,"80.072533216749207","34.6919863535641","65.2559656403253","65.2559656403253",0.742,"Western Pacific"
"Mongolia",2018,428,"80.751558765768195","35.5777930570137","66.5167034590932","66.5167034590932",0.754,"Western Pacific"
"Mongolia",2019,428,"81.4356125956715","36.4795704442769","67.7923396064621","67.7923396064621",0.749,"Western Pacific"
"Mongolia",2020,402,"82.124119762995804","37.397381385685","69.0822540941425","69.0822540941425",0.74,"Western Pacific"
"Morocco",2000,115,"64.795902109216698","41.5165660778488","67.66782238601","67.66782238601",0.525,"Eastern Mediterranean"
"Morocco",2001,112,"65.626883662653199","41.9554705885828","68.5059628559509","68.5059628559509",0.536,"Eastern Mediterranean"
"Morocco",2002,116,"66.588580959313902","42.3930789891231","69.7649049930659","69.7649049930659",0.547,"Eastern Mediterranean"
"Morocco",2003,103,"67.549550530398903","42.8282734665875","71.0463173308646","71.0463173308646",0.557,"Eastern Mediterranean"
"Morocco",2004,99,"68.510215242706195","43.2616173654718","72.2380123762747","72.2380123762747",0.564,"Eastern Mediterranean"
